city,microdistrict,floor,total_floors,area,rooms,price
Almaty,Medeu,2,12,148,5,72530588
Almaty,Koktem-1,1,16,60,2,35231133
Almaty,Samal-2,3,5,70,3,50764533
Almaty,Orbita-1,8,9,104,4,48987405
Almaty,Aksay-4,6,12,47,2,18572521
Almaty,Esentai,8,9,221,6,146482115
Almaty,Orbita-1,8,16,55,2,38670354
Almaty,Aksay-1,4,16,87,3,39762335
Almaty,Samal-1,6,9,60,2,3785686
Almaty,Koktem-1,4,5,104,4,49621221
Almaty,Samal-1,5,5,101,4,70209031
Almaty,Samal-2,4,21,66,2,40909384
Almaty,Samal-2,3,5,130,4,90860890
Almaty,Orbita-1,4,16,130,4,62844482
Almaty,Samal-1,6,9,85,3,62419016
Almaty,Samal-1,8,12,131,4,99354201
Almaty,Orbita-1,8,21,136,4,74316382
Almaty,Aksay-1,8,12,44,1,23797041
Almaty,Medeu,4,21,40,1,22057308
Almaty,Samal-1,15,21,138,4,105388566
Almaty,Samal-2,1,9,137,4,87829469
Almaty,Medeu,6,12,46,2,27030271
Almaty,Samal-2,1,16,113,4,88052393
Almaty,Aksay-1,5,12,80,3,39016484
Almaty,Orbita-1,7,12,100,4,48477652
Almaty,Koktem-1,6,9,55,2,27684626
Almaty,Samal-1,2,5,155,5,102299701
Almaty,Samal-2,14,21,69,2,54219881
Almaty,Aksay-1,14,21,82,3,41485075
Almaty,Medeu,3,5,231,6,119754465
Almaty,Aksay-4,13,21,95,3,48839287
Almaty,Orbita-1,1,16,90,3,49527951
Almaty,Medeu,9,12,47,2,22781763
Almaty,Aksay-4,5,9,51,2,23805685
Almaty,Samal-2,7,16,137,4,93246570
Almaty,Koktem-1,4,5,82,3,39162968
Almaty,Samal-1,4,16,107,4,76401409
Almaty,Medeu,4,16,90,3,36104302
Almaty,Samal-1,3,5,104,4,78649649
Almaty,Aksay-4,13,21,68,2,37804241
Almaty,Koktem-1,11,12,165,6,90953674
Almaty,Koktem-1,2,5,146,5,85091767
Almaty,Aksay-4,16,21,57,2,30134325
Almaty,Aksay-4,10,12,51,2,24462109
Almaty,Samal-1,8,9,86,3,66391572
Almaty,Orbita-1,2,9,88,3,46496519
Almaty,Koktem-1,8,9,97,3,55929217
Almaty,Koktem-1,14,16,52,2,27476801
Almaty,Orbita-1,2,12,39,1,23359556
Almaty,Koktem-1,12,12,63,2,34866084
Almaty,Aksay-1,4,5,146,5,72555798
Almaty,Samal-2,5,9,58,2,41830279
Almaty,Koktem-1,5,9,90,3,39687539
Almaty,Esentai,9,12,38,1,24356411
Almaty,Aksay-1,2,9,41,1,26427900
Almaty,Aksay-4,15,21,40,1,22696750
Almaty,Koktem-1,6,12,52,2,28444579
Almaty,Esentai,11,12,47,2,32360121
Almaty,Samal-1,9,16,33,1,24456139
Almaty,Esentai,8,12,68,2,43674037
Almaty,Aksay-4,3,9,98,3,49285919
Almaty,Aksay-4,12,21,52,2,25384850
Almaty,Aksay-4,4,12,129,4,65457504
Almaty,Koktem-1,3,5,97,3,56165753
Almaty,Aksay-4,9,21,99,3,46582235
Almaty,Aksay-4,9,9,115,4,55356209
Almaty,Orbita-1,8,9,105,4,55579307
Almaty,Samal-1,1,5,169,5,127415175
Almaty,Aksay-1,5,9,75,3,35113104
Almaty,Koktem-1,7,9,54,2,31515192
Almaty,Medeu,3,5,83,3,42922310
Almaty,Orbita-1,3,9,116,4,67993532
Almaty,Samal-2,8,9,70,3,44838706
Almaty,Aksay-1,8,9,76,3,41858490
Almaty,Esentai,7,9,58,2,42363047
Almaty,Aksay-4,1,9,78,3,43546643
Almaty,Aksay-1,2,5,88,3,39473832
Almaty,Samal-2,21,21,58,2,41692064
Almaty,Samal-1,1,21,86,3,56684399
Almaty,Koktem-1,9,21,107,4,52634630
Almaty,Esentai,11,21,88,3,60963382
Almaty,Esentai,9,12,83,3,54376394
Almaty,Samal-1,1,5,88,3,61159322
Almaty,Samal-1,12,21,42,1,28561951
Almaty,Samal-1,5,12,100,4,65694560
Almaty,Esentai,7,12,114,4,77081067
Almaty,Aksay-4,1,9,49,2,22184483
Almaty,Koktem-1,11,12,80,3,38803134
Almaty,Orbita-1,6,12,80,3,45142960
Almaty,Samal-2,9,12,71,3,50319969
Almaty,Samal-2,3,21,64,2,46696096
Almaty,Esentai,7,9,102,4,73298050
Almaty,Medeu,12,12,71,3,36015879
Almaty,Samal-2,5,12,148,5,96536335
Almaty,Orbita-1,4,9,85,3,47393481
Almaty,Medeu,7,21,39,1,19374473
Almaty,Koktem-1,11,16,59,2,38300952
Almaty,Medeu,2,5,122,4,60905065
Almaty,Aksay-4,2,5,97,3,42034232
Almaty,Samal-2,2,9,50,2,36418983
Almaty,Esentai,4,5,35,1,23403582
Almaty,Aksay-4,2,9,77,3,3911469
Almaty,Aksay-1,12,12,54,2,30321001
Almaty,Aksay-1,4,5,79,3,40975458
Almaty,Aksay-4,8,12,139,4,68518369
Almaty,Orbita-1,1,5,117,4,63071142
Almaty,Samal-2,1,5,74,3,50764279
Almaty,Esentai,2,5,103,4,65059240
Almaty,Orbita-1,7,9,56,2,32786893
Almaty,Samal-1,3,5,130,4,93642103
Almaty,Medeu,12,12,47,2,23173195
Almaty,Samal-2,1,16,35,1,26430630
Almaty,Aksay-1,5,9,66,2,35162832
Almaty,Esentai,10,12,75,3,50933289
Almaty,Medeu,3,21,79,3,35346387
Almaty,Aksay-1,9,9,49,2,22382501
Almaty,Medeu,2,5,63,2,27230043
Almaty,Orbita-1,6,9,110,4,62405898
Almaty,Samal-2,1,9,63,2,49325439
Almaty,Orbita-1,2,9,89,3,48045845
Almaty,Orbita-1,6,9,88,3,45854777
Almaty,Esentai,5,16,57,2,42864164
Almaty,Aksay-1,20,21,67,2,31044782
Almaty,Esentai,3,5,47,2,31072130
Almaty,Koktem-1,12,12,109,4,57119589
Almaty,Orbita-1,4,16,81,3,41724653
Almaty,Esentai,5,9,82,3,59000501
Almaty,Esentai,2,9,97,3,74860630
Almaty,Orbita-1,8,9,64,2,33605240
Almaty,Samal-1,4,5,57,2,42792448
Almaty,Aksay-1,1,9,104,4,63901146
Almaty,Medeu,14,16,43,1,17123608
Almaty,Koktem-1,12,16,66,2,38157605
Almaty,Aksay-4,9,9,105,4,42867257
Almaty,Aksay-4,13,16,139,4,60843122
Almaty,Orbita-1,2,9,113,4,56050540
Almaty,Aksay-1,9,12,105,4,54033886
Almaty,Samal-2,4,5,70,3,41157036
Almaty,Koktem-1,5,5,49,2,25768331
Almaty,Aksay-1,4,5,45,2,23883369
Almaty,Orbita-1,3,5,97,3,51715422
Almaty,Medeu,11,12,54,2,22381370
Almaty,Esentai,17,21,62,2,47346021
Almaty,Samal-2,10,12,58,2,37745610
Almaty,Aksay-4,12,12,79,3,49344126
Almaty,Koktem-1,1,5,85,3,47439398
Almaty,Medeu,1,9,69,2,3352763
Almaty,Samal-1,6,9,70,3,49903321
Almaty,Esentai,1,5,71,3,47899186
Almaty,Esentai,1,9,90,3,69123538
Almaty,Esentai,12,16,90,3,65731241
Almaty,Medeu,9,12,53,2,27635029
Almaty,Samal-2,8,12,64,2,44874057
Almaty,Koktem-1,11,21,72,3,35563675
Almaty,Aksay-1,13,16,43,1,22285597
Almaty,Samal-2,6,9,110,4,73753791
Almaty,Aksay-4,3,5,130,4,59490423
Almaty,Samal-1,4,12,59,2,40142922
Almaty,Medeu,8,16,133,4,59072343
Almaty,Aksay-4,3,16,99,3,53870781
Almaty,Medeu,3,5,103,4,56453064
Almaty,Koktem-1,9,16,139,4,83304106
Almaty,Aksay-4,6,12,92,3,53676517
Almaty,Medeu,7,9,77,3,38734451
Almaty,Aksay-1,11,21,61,2,34270084
Almaty,Koktem-1,17,21,73,3,39153472
Almaty,Aksay-1,16,21,93,3,48110984
Almaty,Samal-2,15,21,98,3,64462812
Almaty,Medeu,4,5,64,2,27686413
Almaty,Medeu,2,5,101,4,50909776
Almaty,Samal-2,7,9,89,3,55675756
Almaty,Aksay-4,18,21,84,3,32434237
Almaty,Samal-2,13,21,63,2,41879664
Almaty,Samal-2,3,16,144,5,106722525
Almaty,Orbita-1,5,5,65,2,37468063
Almaty,Aksay-4,10,16,89,3,44935330
Almaty,Samal-1,21,21,81,3,56609406
Almaty,Esentai,13,16,177,6,123356910
Almaty,Esentai,4,5,178,5,110734224
Almaty,Aksay-1,6,16,166,5,69155474
Almaty,Esentai,21,21,59,2,46135394
Almaty,Samal-1,2,5,175,5,123566139
Almaty,Aksay-1,5,12,77,3,31950609
Almaty,Koktem-1,1,12,135,4,87313412
Almaty,Medeu,9,21,60,2,30861400
Almaty,Orbita-1,11,12,118,4,66388056
Almaty,Esentai,3,5,81,3,56381717
Almaty,Medeu,15,16,87,3,42872347
Almaty,Orbita-1,3,5,105,4,63807944
Almaty,Koktem-1,9,9,46,2,30138651
Almaty,Samal-2,12,21,195,5,138611408
Almaty,Orbita-1,5,12,126,4,63070104
Almaty,Samal-2,8,9,68,2,46712507
Almaty,Aksay-4,1,5,117,4,60844312
Almaty,Aksay-1,7,16,102,4,54248231
Almaty,Aksay-4,11,12,104,4,58022570
Almaty,Medeu,12,12,50,2,20253692
Almaty,Aksay-1,4,16,45,2,19370488
Almaty,Esentai,1,12,72,3,54179979
Almaty,Aksay-1,7,12,51,2,22100522
Almaty,Aksay-1,1,5,180,6,95606390
Almaty,Esentai,5,5,82,3,55983796
Almaty,Aksay-4,1,12,59,2,26683876
Almaty,Medeu,2,5,70,3,34899967
Almaty,Aksay-1,10,16,54,2,28395007
Almaty,Aksay-4,12,16,63,2,30318131
Almaty,Samal-2,15,16,64,2,45501453
Almaty,Samal-2,3,12,189,5,123063909
Almaty,Aksay-4,10,21,49,2,28205700
Almaty,Medeu,7,12,115,4,59958121
Almaty,Samal-1,15,16,92,3,63130482
Almaty,Aksay-1,1,16,97,3,48858919
Almaty,Orbita-1,4,5,75,3,45126770
Almaty,Aksay-1,10,21,47,2,25967615
Almaty,Koktem-1,5,12,62,2,33729057
Almaty,Koktem-1,11,12,164,5,87953256
Almaty,Esentai,2,5,69,2,51966555
Almaty,Aksay-1,1,9,74,3,41241945
Almaty,Esentai,8,12,103,4,70653227
Almaty,Medeu,1,9,69,2,34372221
Almaty,Aksay-4,6,16,213,5,104806168
Almaty,Orbita-1,3,5,64,2,34180428
Almaty,Koktem-1,1,5,112,4,75617762
Almaty,Aksay-1,5,9,69,2,39020565
Almaty,Medeu,14,16,77,3,42820482
Almaty,Aksay-4,3,12,48,2,23176334
Almaty,Samal-2,8,9,84,3,49960052
Almaty,Samal-2,7,16,66,2,42037199
Almaty,Aksay-4,3,9,81,3,34126802
Almaty,Orbita-1,6,21,128,4,74299128
Almaty,Koktem-1,6,9,93,3,55518809
Almaty,Orbita-1,11,16,79,3,46038172
Almaty,Koktem-1,16,21,71,3,37859883
Almaty,Samal-2,2,5,120,4,76674938
Almaty,Samal-2,4,5,44,1,36488739
Almaty,Koktem-1,6,12,66,2,36666044
Almaty,Esentai,13,21,120,4,82380750
Almaty,Orbita-1,3,5,103,4,56586315
Almaty,Koktem-1,7,12,94,3,51583286
Almaty,Samal-2,5,9,55,2,38872239
Almaty,Koktem-1,6,12,84,3,46026709
Almaty,Aksay-1,2,9,59,2,28114297
Almaty,Samal-1,8,16,108,4,79830308
Almaty,Samal-2,1,5,54,2,38725422
Almaty,Samal-1,3,5,107,4,80695450
Almaty,Aksay-4,15,16,69,2,31146040
Almaty,Orbita-1,12,12,58,2,41033979
Almaty,Orbita-1,1,5,50,2,24894888
Almaty,Medeu,16,16,125,4,55933604
Almaty,Esentai,2,16,228,5,180614916
Almaty,Aksay-1,8,16,46,2,24023163
Almaty,Koktem-1,2,9,52,2,28037039
Almaty,Orbita-1,11,16,125,4,72014023
Almaty,Aksay-4,9,12,48,2,25427001
Almaty,Aksay-4,10,12,49,2,25068782
Almaty,Orbita-1,9,12,121,4,67807205
Almaty,Samal-1,2,5,165,5,121760107
Almaty,Orbita-1,7,9,49,2,23871322
Almaty,Orbita-1,3,12,150,6,75800628
Almaty,Aksay-1,10,16,61,2,34094178
Almaty,Orbita-1,8,21,60,2,36157641
Almaty,Aksay-4,8,9,60,2,27836446
Almaty,Esentai,5,5,130,4,97645913
Almaty,Aksay-1,13,21,128,4,60935945
Almaty,Samal-1,14,21,62,2,45700850
Almaty,Medeu,3,9,62,2,30506081
Almaty,Samal-2,4,9,66,2,51722358
Almaty,Aksay-4,2,21,165,6,82105656
Almaty,Aksay-4,8,9,146,6,76673799
Almaty,Samal-2,3,12,69,2,45742988
Almaty,Samal-2,4,9,93,3,57792897
Almaty,Samal-2,4,9,100,4,69450679
Almaty,Orbita-1,4,9,40,1,22131577
Almaty,Medeu,1,5,47,2,21296111
Almaty,Samal-2,3,9,85,3,61727176
Almaty,Orbita-1,4,21,93,3,58647093
Almaty,Samal-2,4,16,143,6,103871487
Almaty,Aksay-1,4,5,115,4,62668693
Almaty,Orbita-1,2,12,171,5,93660239
Almaty,Samal-2,7,9,56,2,39498297
Almaty,Orbita-1,8,16,78,3,42786226
Almaty,Aksay-1,7,16,51,2,21211978
Almaty,Orbita-1,10,16,86,3,46113888
Almaty,Aksay-4,8,16,91,3,41697282
Almaty,Samal-2,12,16,70,3,54653814
Almaty,Samal-2,2,21,108,4,73166333
Almaty,Aksay-4,11,12,118,4,66673108
Almaty,Medeu,9,9,89,3,44694030
Almaty,Medeu,2,12,74,3,38130438
Almaty,Orbita-1,13,21,127,4,72786771
Almaty,Aksay-1,3,9,45,2,21913345
Almaty,Medeu,5,21,66,2,30447595
Almaty,Koktem-1,9,16,112,4,55432989
Almaty,Esentai,15,16,94,3,67762085
Almaty,Orbita-1,2,5,50,2,27514845
Almaty,Esentai,1,16,147,6,94235697
Almaty,Aksay-1,3,5,120,4,64035754
Almaty,Orbita-1,20,21,80,3,41984841
Almaty,Aksay-1,13,16,95,3,51012839
Almaty,Koktem-1,5,5,78,3,44143425
Almaty,Samal-2,8,9,76,3,56254893
Almaty,Samal-1,5,9,75,3,50147089
Almaty,Samal-2,5,5,99,3,73392851
Almaty,Aksay-4,3,5,42,1,20092300
Almaty,Samal-1,17,21,68,2,44059059
Almaty,Samal-2,20,21,119,4,76298802
Almaty,Samal-2,3,5,85,3,58679945
Almaty,Medeu,20,21,105,4,57136326
Almaty,Esentai,6,9,60,2,41255246
Almaty,Samal-1,2,9,64,2,42904339
Almaty,Esentai,2,5,156,6,99292191
Almaty,Aksay-4,2,16,74,3,40738015
Almaty,Medeu,2,16,178,5,85784335
Almaty,Esentai,7,9,173,5,118088438
Almaty,Esentai,6,9,189,6,139953454
Almaty,Aksay-1,1,12,77,3,46064191
Almaty,Orbita-1,5,5,86,3,45375332
Almaty,Aksay-4,12,12,228,5,118298849
Almaty,Samal-2,9,9,144,6,96502829
Almaty,Samal-2,12,16,53,2,33709668
Almaty,Esentai,2,9,116,4,84819614
Almaty,Aksay-4,5,5,151,6,67300287
Almaty,Samal-2,14,16,73,3,50685152
Almaty,Aksay-1,1,21,152,5,79014372
Almaty,Aksay-1,4,5,81,3,46615948
Almaty,Medeu,5,5,209,5,116941232
Almaty,Samal-2,1,5,59,2,44301628
Almaty,Medeu,5,16,266,5,139535156
Almaty,Aksay-4,7,16,76,3,43664759
Almaty,Medeu,2,16,127,4,76677906
Almaty,Orbita-1,13,16,74,3,36190372
Almaty,Aksay-4,14,16,137,4,78554775
Almaty,Aksay-1,5,12,93,3,48378491
Almaty,Aksay-4,10,21,172,6,84077110
Almaty,Koktem-1,3,5,46,2,24733428
Almaty,Koktem-1,2,21,86,3,49327191
Almaty,Aksay-4,6,16,71,3,35864962
Almaty,Samal-2,5,5,77,3,53490602
Almaty,Esentai,1,9,102,4,77627945
Almaty,Orbita-1,9,21,137,4,71518589
Almaty,Koktem-1,12,21,80,3,38210474
Almaty,Samal-2,5,9,84,3,60059138
Almaty,Esentai,11,12,105,4,79067345
Almaty,Medeu,12,16,133,4,74634086
Almaty,Orbita-1,3,5,157,5,88177955
Almaty,Aksay-1,15,21,119,4,50603166
Almaty,Koktem-1,9,16,220,5,133094101
Almaty,Medeu,11,21,87,3,43467799
Almaty,Aksay-4,16,21,90,3,39513211
Almaty,Samal-1,2,5,247,6,186151809
Almaty,Esentai,3,5,91,3,69215783
Almaty,Esentai,4,21,71,3,50281930
Almaty,Aksay-4,16,16,76,3,41391161
Almaty,Esentai,2,16,41,1,27880470
Almaty,Samal-2,1,16,142,6,110926115
Almaty,Aksay-1,12,21,171,6,89082612
Almaty,Orbita-1,4,5,71,3,34222109
Almaty,Aksay-1,3,5,105,4,47387401
Almaty,Samal-2,3,12,68,2,40060129
Almaty,Aksay-1,5,21,84,3,41014734
Almaty,Samal-1,8,21,76,3,54251815
Almaty,Samal-1,5,16,94,3,72911143
Almaty,Esentai,9,9,82,3,58785625
Almaty,Medeu,1,5,88,3,33621813
Almaty,Samal-1,3,9,88,3,63909087
Almaty,Aksay-4,16,21,71,3,37075774
Almaty,Orbita-1,2,9,92,3,47594070
Almaty,Esentai,2,9,112,4,81225658
Almaty,Samal-2,3,5,119,4,87788033
Almaty,Aksay-4,4,9,96,3,48134037
Almaty,Samal-2,2,12,64,2,46712705
Almaty,Samal-2,6,12,68,2,49911754
Almaty,Orbita-1,4,12,88,3,40965948
Almaty,Orbita-1,5,9,93,3,54501590
Almaty,Aksay-1,2,9,80,3,46921287
Almaty,Orbita-1,3,12,153,6,93262473
Almaty,Samal-2,9,16,188,6,132069947
Almaty,Aksay-4,21,21,42,1,20007346
Almaty,Medeu,1,12,82,3,38771958
Almaty,Medeu,14,16,87,3,45964453
Almaty,Samal-1,10,16,57,2,43002551
Almaty,Samal-2,10,12,63,2,43071060
Almaty,Aksay-1,5,16,90,3,47537174
Almaty,Aksay-4,5,12,63,2,29877943
Almaty,Samal-1,17,21,133,4,90948625
Almaty,Koktem-1,10,21,56,2,27988919
Almaty,Medeu,4,12,50,2,26638918
Almaty,Koktem-1,6,9,117,4,65233542
Almaty,Aksay-1,16,16,68,2,36191736
Almaty,Aksay-1,20,21,84,3,36773156
Almaty,Samal-2,3,5,74,3,53468298
Almaty,Esentai,18,21,125,4,85244428
Almaty,Samal-1,8,12,87,3,52207827
Almaty,Medeu,2,5,67,2,28749499
Almaty,Aksay-4,3,12,121,4,61631290
Almaty,Esentai,1,16,55,2,40015352
Almaty,Medeu,4,16,92,3,48122554
Almaty,Koktem-1,4,5,58,2,36118161
Almaty,Koktem-1,1,5,104,4,56481025
Almaty,Koktem-1,8,9,53,2,28186560
Almaty,Samal-2,15,21,106,4,79884288
Almaty,Medeu,12,12,76,3,41317651
Almaty,Samal-2,2,5,168,6,107540184
Almaty,Samal-1,5,5,60,2,42204216
Almaty,Medeu,1,9,131,4,71213665
Almaty,Samal-1,3,5,123,4,81827514
Almaty,Orbita-1,5,5,139,4,76334849
Almaty,Samal-2,5,9,137,4,89649321
Almaty,Samal-2,8,9,71,3,49257606
Almaty,Aksay-4,4,12,73,3,37500199
Almaty,Samal-2,3,5,80,3,57667206
Almaty,Samal-1,4,5,97,3,72337426
Almaty,Koktem-1,7,16,80,3,40682718
Almaty,Esentai,9,21,80,3,56886233
Almaty,Medeu,11,21,172,6,79542212
Almaty,Koktem-1,12,16,68,2,41052732
Almaty,Medeu,4,5,115,4,67963687
Almaty,Aksay-4,5,5,158,5,76387223
Almaty,Samal-2,9,12,71,3,51156419
Almaty,Samal-1,4,5,60,2,38849577
Almaty,Koktem-1,2,5,44,1,25898447
Almaty,Medeu,14,16,70,3,29295933
Almaty,Samal-2,1,12,92,3,65760061
Almaty,Samal-2,8,9,87,3,57159759
Almaty,Aksay-1,1,12,139,4,56441082
Almaty,Aksay-4,5,12,99,3,57098852
Almaty,Aksay-1,4,5,125,4,65188393
Almaty,Esentai,8,9,106,4,72235744
Almaty,Samal-2,6,21,108,4,73666978
Almaty,Samal-2,5,5,67,2,45029292
Almaty,Koktem-1,3,9,56,2,31084374
Almaty,Samal-2,6,12,135,4,107683473
Almaty,Aksay-1,5,5,86,3,40661186
Almaty,Samal-2,4,9,63,2,41643608
Almaty,Koktem-1,13,21,57,2,36179246
Almaty,Aksay-4,2,12,96,3,47731129
Almaty,Orbita-1,3,21,80,3,40698832
Almaty,Samal-2,10,21,109,4,77137115
Almaty,Esentai,7,9,139,4,91913437
Almaty,Esentai,3,5,49,2,36273845
Almaty,Medeu,3,5,77,3,40477360
Almaty,Orbita-1,14,16,160,5,81413631
Almaty,Aksay-1,2,21,67,2,31486616
Almaty,Aksay-4,2,12,55,2,25582469
Almaty,Esentai,15,16,47,2,34293677
Almaty,Koktem-1,5,9,53,2,33076408
Almaty,Koktem-1,2,5,60,2,34944841
Almaty,Medeu,7,9,94,3,49769240
Almaty,Orbita-1,7,12,110,4,50178046
Almaty,Esentai,7,12,53,2,35615064
Almaty,Esentai,2,9,95,3,68700127
Almaty,Aksay-4,10,12,130,4,62102576
Almaty,Aksay-4,3,9,88,3,39083197
Almaty,Koktem-1,1,12,56,2,29758023
Almaty,Orbita-1,12,16,59,2,35211806
Almaty,Medeu,3,16,99,3,51628706
Almaty,Samal-1,1,12,105,4,72670458
Almaty,Esentai,7,12,59,2,42753425
Almaty,Esentai,5,5,75,3,49457330
Almaty,Aksay-1,3,5,85,3,42653937
Almaty,Medeu,3,9,73,3,35748586
Almaty,Samal-2,6,16,91,3,62564094
Almaty,Aksay-4,20,21,129,4,54190879
Almaty,Aksay-4,9,9,223,6,107774917
Almaty,Samal-2,9,9,102,4,62719143
Almaty,Medeu,5,5,71,3,34812686
Almaty,Aksay-1,3,16,98,3,50925720
Almaty,Aksay-4,5,5,35,1,16639075
Almaty,Koktem-1,9,12,138,4,72232257
Almaty,Samal-2,2,21,74,3,55701397
Almaty,Esentai,3,5,106,4,67402757
Almaty,Koktem-1,3,21,128,4,73237796
Almaty,Aksay-4,7,21,68,2,27920577
Almaty,Samal-2,9,12,151,6,107549497
Almaty,Medeu,7,12,90,3,40042431
Almaty,Esentai,4,12,67,2,48368980
Almaty,Aksay-4,4,5,80,3,43239447
Almaty,Aksay-1,3,9,42,1,21771370
Almaty,Esentai,14,16,60,2,43440438
Almaty,Aksay-1,7,9,102,4,56858540
Almaty,Medeu,7,12,64,2,33368565
Almaty,Esentai,3,5,182,5,124317972
Almaty,Aksay-1,8,9,88,3,36362770
Almaty,Samal-1,2,5,66,2,48920900
Almaty,Medeu,1,5,55,2,24587647
Almaty,Samal-1,12,12,160,6,101498715
Almaty,Aksay-1,8,21,107,4,5917212
Almaty,Koktem-1,2,9,98,3,51449810
Almaty,Koktem-1,7,9,57,2,29282936
Almaty,Koktem-1,3,9,86,3,48105370
Almaty,Samal-1,6,21,38,1,30613464
Almaty,Aksay-4,2,5,86,3,37368152
Almaty,Medeu,1,12,111,4,54846946
Almaty,Orbita-1,11,12,76,3,42527533
Almaty,Samal-1,5,12,60,2,35868189
Almaty,Orbita-1,7,12,132,4,77982306
Almaty,Esentai,9,16,63,2,43789029
Almaty,Samal-1,16,16,62,2,37296338
Almaty,Samal-2,5,12,96,3,76675577
Almaty,Aksay-4,9,12,127,4,65043079
Almaty,Samal-1,1,16,61,2,47751435
Almaty,Orbita-1,7,12,60,2,36627438
Almaty,Aksay-1,10,16,85,3,39538319
Almaty,Samal-2,4,16,86,3,58868506
Almaty,Orbita-1,8,12,123,4,66176493
Almaty,Samal-2,20,21,72,3,52730397
Almaty,Samal-1,1,5,69,2,47367567
Almaty,Medeu,16,16,81,3,43874288
Almaty,Esentai,1,5,145,6,95263052
Almaty,Orbita-1,13,21,132,4,80319293
Almaty,Koktem-1,6,9,116,4,56136986
Almaty,Aksay-4,9,16,54,2,25460152
Almaty,Orbita-1,1,5,91,3,54168052
Almaty,Aksay-4,1,16,76,3,34768022
Almaty,Samal-2,4,5,54,2,38260121
Almaty,Medeu,11,12,140,6,70618201
Almaty,Medeu,20,21,128,4,65232620
Almaty,Esentai,11,12,46,2,33237214
Almaty,Esentai,3,16,112,4,71799992
Almaty,Samal-2,17,21,98,3,73343703
Almaty,Samal-1,3,12,91,3,67648330
Almaty,Samal-1,4,16,73,3,52157678
Almaty,Samal-2,3,12,118,4,91208231
Almaty,Aksay-4,1,5,72,3,40907624
Almaty,Samal-2,12,21,74,3,48077371
Almaty,Samal-1,4,21,211,6,147686624
Almaty,Orbita-1,8,9,78,3,42182969
Almaty,Aksay-1,4,16,96,3,51684432
Almaty,Medeu,10,21,113,4,48071672
Almaty,Esentai,3,9,56,2,36055053
Almaty,Aksay-1,2,5,176,5,73148197
Almaty,Samal-2,5,12,115,4,75558454
Almaty,Orbita-1,3,21,80,3,41245103
Almaty,Samal-2,3,5,117,4,93965770
Almaty,Samal-1,11,16,43,1,27978410
Almaty,Samal-1,3,16,58,2,37453592
Almaty,Samal-1,5,5,102,4,62277832
Almaty,Samal-1,4,5,86,3,63195235
Almaty,Koktem-1,16,16,112,4,61829512
Almaty,Medeu,5,12,106,4,47312091
Almaty,Medeu,18,21,69,2,34047681
Almaty,Aksay-1,1,9,41,1,23035587
Almaty,Medeu,6,16,62,2,35182455
Almaty,Samal-1,2,9,119,4,76222999
Almaty,Koktem-1,3,21,80,3,42564495
Almaty,Koktem-1,18,21,80,3,42616322
Almaty,Samal-1,1,9,133,4,102638159
Almaty,Aksay-4,6,12,82,3,37573675
Almaty,Medeu,14,16,81,3,35291361
Almaty,Samal-2,2,5,63,2,45520058
Almaty,Aksay-1,13,16,59,2,26985459
Almaty,Aksay-4,8,9,180,6,106764837
Almaty,Samal-1,1,5,53,2,39204897
Almaty,Medeu,3,21,60,2,31960105
Almaty,Medeu,16,21,105,4,57074310
Almaty,Esentai,6,12,77,3,52661431
Almaty,Aksay-1,2,16,136,4,60928639
Almaty,Esentai,5,5,70,3,50256692
Almaty,Koktem-1,7,21,71,3,32405411
Almaty,Samal-2,6,16,95,3,61259874
Almaty,Esentai,2,5,99,3,70842681
Almaty,Samal-1,1,16,119,4,83561954
Almaty,Samal-2,3,21,69,2,43200892
Almaty,Orbita-1,15,16,94,3,46868015
Almaty,Aksay-1,11,16,147,6,6825179
Almaty,Samal-1,10,12,92,3,63044015
Almaty,Esentai,5,5,61,2,44158015
Almaty,Samal-2,10,16,115,4,83831243
Almaty,Koktem-1,2,5,98,3,59145839
Almaty,Aksay-4,9,12,97,3,49995983
Almaty,Esentai,8,16,143,5,98850816
Almaty,Orbita-1,1,5,114,4,62539440
Almaty,Aksay-4,7,16,122,4,57361890
Almaty,Esentai,2,12,50,2,35686189
Almaty,Samal-2,4,16,51,2,38561505
Almaty,Samal-2,7,9,98,3,72986446
Almaty,Samal-1,5,12,44,1,34078302
Almaty,Orbita-1,4,9,91,3,55979915
Almaty,Orbita-1,7,9,112,4,58392982
Almaty,Orbita-1,13,21,62,2,32850464
Almaty,Esentai,10,16,121,4,91735173
Almaty,Esentai,3,9,56,2,38520153
Almaty,Esentai,2,12,94,3,67351534
Almaty,Aksay-1,3,21,234,6,123666179
Almaty,Aksay-4,9,9,88,3,47357826
Almaty,Esentai,2,5,40,1,29068415
Almaty,Samal-2,4,16,81,3,54821389
Almaty,Aksay-4,4,5,92,3,39873199
Almaty,Esentai,3,9,84,3,61247468
Almaty,Aksay-1,4,5,47,2,27647340
Almaty,Samal-1,5,5,156,5,98076245
Almaty,Medeu,4,9,53,2,27474771
Almaty,Aksay-4,3,12,57,2,27106371
Almaty,Medeu,9,9,76,3,37256015
Almaty,Aksay-4,1,5,103,4,54107789
Almaty,Orbita-1,3,21,49,2,29778999
Almaty,Samal-2,11,21,127,4,98123694
Almaty,Aksay-4,8,16,163,5,76378192
Almaty,Aksay-1,5,12,75,3,46881168
Almaty,Koktem-1,12,21,44,1,24032520
Almaty,Aksay-4,2,12,67,2,37014180
